state,district id,court id,court name,url,key value to Navigate
ap,nellore,APNE0D,"Pr. Junior Civil Courts, Kavali",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE00,"District Courts, Nellore",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APFC08,"Family Court, Nellore",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE05,"Sr. Civil Courts, Nellore",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE0A,"Jr. Civil Courts, Nellore",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE06,"Sr. Civil Courts, Gudur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE01,"Addl. District Court, Gudur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE0B,"Jr. Civil Courts, Gudur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE0C,"Jr.Civil Courts, Kovur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE07,"Sr. Civil Courts, Kovur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE08,"Sr. Civil Courts, Kavali",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE11,"Jr. Civil Courts,Udayagiri",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE0F,"Jr. Civil Courts, Sullurpeta",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE0E,"Jr.Civil Courts, Kota",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE10,"Jr. Civil Courts, Atmakur",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE12,"Spl. Magistrate Courts, Nellore",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,nellore,APNE14,"Junior Civil Judges Court, Naidupet",https://spsrnellore.dcourts.gov.in/court-orders-search-by-order-date/,spsrnellore
ap,prakasam,APPR13,Podili Jr. Courts,https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR12,"J. Civil Courts, Kanigiri",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR00,"District Courts, Ongole",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APFC09,"Family Court, Ongole",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR03,"Sr. Civil Courts, Ongole",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0A,"Jr. Civil Courts, Ongole",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR06,"Sr. Civil Courts, Darsi",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0D,"Jr.Civil Courts,Darsi",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR07,"Sr. Civil courts, Parchur",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0E,"Jr. Civil Courts, Parchur",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR11,"Junior Civil Judges Court, Giddaluru",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR05,"Sr. Civil Courts, Chirala",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0C,"Pr. Junior Civil Courts, Chirala",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR14,"Addl. Jr Civil Courts, Chirala",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0F,"Junior Civil Judge Court, Kandukuru",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR08,"Senior Civil Judges Court,Kandukur",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR04,"Sr . Civil Courts,Addanki",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR0B,"Jr . Civil Courts,Addanki",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR01,VI Additional District and Sessions Court Complex Markapur,https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR09,"Senior Civil Judges Court, Markapur",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,prakasam,APPR10,"Junior Civil Judges Court, Markapuram",https://prakasam.dcourts.gov.in/court-orders-search-by-order-date/,prakasam
ap,srikakulam,APSR0D,"Jr. Civil Courts, Palasa",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR07,"Sr. Civil Court, Rajam",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR00,District Courts of Srikakulam,https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR01,"Sr. Civil Courts, Srikakulam",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR02,"Jr. Civil Courts, Srikakulam",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR03,"JFCM Courts, Srikakulam",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR0E,"Jr. Civil Courts, Tekkali",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR0F,"Senior Civil Judge Court, Tekkali",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR05,"Sr. Civil Court, Sompeta",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR06,"Junior civil courts, Sompeta",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR04,"Addl. District Court, sompet",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR09,"Jr. Civil Courts, Amudalavalasa",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR0A,"Jr. Civil Courts,Ichapuram",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR0B,"Jr. Civil Court, Kotabommali",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR13,"Junior Civil Judges Court, ponduru",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR10,"Junior Civil Judges Court, palakonda",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR12,"Junior Civil Judge, Kothuru",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR0C,"Jr. Civil Courts,Narasannapeta",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,srikakulam,APSR11,"Junior Civil Judges Court, pathapatnam",https://srikakulam.dcourts.gov.in/court-orders-search-by-order-date/,srikakulam
ap,vishakhapatnam,APVS12,"JFCM courts, Araku",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS07,"X Addl. District Court, Anakapalli",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS08,"Sr. Civil Court, Anakapalli",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS09,"Jr. Civil Court, Anakapalli",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS17,"Sr. Civil Courts, Narsipatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS18,"Jr. Civil Courts, Narsipatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS19,"II MM cum Railway court ,Visakhapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS10,"JFCM, CHintapalli",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS00,"District Courts, Visakapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APFCVS,"Family Court, Visakapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS01,"Sr. Civil Courts, Visakapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS02,"Jr. Civil Courts, Visakapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS03,"JFCM Courts, Visakapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS04,"Spl. Magistrate Courts, Visakhapatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS20,"Spl Judge court for CBI cases,visakaptnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS11,"JFCM Courts, Paderu",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS16,"Junior Civil Judge Court, Madugula",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS13,"IX Additional District and Session Court,chodavaram",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS14,"Senior Civil Judge Court,chodavaram",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS15,"Prl Junior civil Judge court,chodavaram",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0E,"Senior Civil Judge Court, Yalamanchili",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0F,"Junior Civil Judge Courts, Yelamanchili",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0A,"Addl. District Court, Gajuwaka",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0D,"JFCM Courtst, Gajuwaka",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0B,"Sr. Civil Court, Gajuwaka",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS0C,"Jr. Civil Court, Gajuwaka",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS05,"Jr. Civil Court, Bheemunipatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vishakhapatnam,APVS06,"Metropolitan Majistrate courts, Bheeminipatnam",https://visakhapatnam.dcourts.gov.in/court-orders-search-by-order-date/,visakhapatnam
ap,vizianagaram,APVZ0D,"JMFC Court, Kurupam",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ09,"Jr. Civil Courts, Cheepurupalli",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ06,"Sr. Civil Court, Bobbili",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ07,"Jr. Civil Courts, Bobbili",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ0B,"Jr. Civil Courts,Shrungavarapukota",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ0A,"Jr. Civil Courts, Gajapatinagaram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ08,"Jr. Civil Courts, Kothavalasa",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ0C,"Jr. Civil Courts,, Salur",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ04,"Senior Civil Judge Court,parvathipuram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ05,"Junior Civil Judge Court,parvathipuram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ03,"II Additional District Court,parvathipuram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ00,"District Courts, Vizianagaram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APFC12,"Family Court, Vizianagaram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ01,"Sr. Civil Courts, Vizianagaram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,vizianagaram,APVZ02,"Jr. Civil Courts, Vizianagaram",https://vizianagaram.dcourts.gov.in/court-orders-search-by-order-date/,vizianagaram
ap,westgodavari,APWG13,"Sr.Civil Courts, Tadepalligudem",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG14,"Jr.Civil Courts, Tadepalligudem",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG1D,"XI Additional District Court, Tadepalligudem",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG15,"IV Addl. District Court, Tanuku",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG16,"Senior Civil Court, Tanuku",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG17,"Junior Civil Courts, Tanuku",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG09,"Jr.Civil Courts, Chintalapudi",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG00,"District Courts, Eluru",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,AP37FC,"Family Court, Eluru",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG01,"Sr. Civil Courts, Eluru",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG02,"Jr. Civil Courts, Eluru",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG03,"JFCM Courts, Eluru",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG19,"Junior Civil Judges Court, Nidadavole",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG1A,"Junior Civil Judges Court Complex , Jangareddigudem",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG18,"Junior Civil Judges Court, Bhimadole",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG04,"Addl. District Courts, Bhimavaram",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG05,"Sr. Civil Courts, Bhimavaram",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG06,"Prl. Jr. Civil Court, Bhimavaram",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG08,"II Addl. JFCM Court, Bhimavaram",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0A,"Addl. District Court, Kovvur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0B,"Senior Civil Courts, Kovvur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0C,"Junior Civil Courts, Kovvur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG07,"I Addl. Jr.Civil Court, Bhimavaram",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0D,"Addl District Court, Narsapur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0E,"Sr Civil Courts, Narsapur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG0F,"Jr. Civil Courts, Narsapur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG10,"JFCM Courts, Narsapur",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG11,"Prl. Jr Civil Court, Palakol",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
ap,westgodavari,APWG12,"Addl. Jr Civil Court, Palakol",https://westgodavari.dcourts.gov.in/court-orders-search-by-order-date/,westgodavari
